fpr,tpr,threshold
0.014367260061919504,0.08288854003139717,0.66216224
0.014367260061919504,0.08330716902145474,0.66167885
0.0144156346749226,0.08330716902145474,0.66163903
0.0144156346749226,0.08351648351648351,0.6614739
0.014512383900928792,0.08351648351648351,0.66129
0.014512383900928792,0.0836211407639979,0.66128415
0.014560758513931888,0.0836211407639979,0.6609652
0.014560758513931888,0.08424908424908426,0.6607988
0.01465750773993808,0.08424908424908426,0.6607812
0.01465750773993808,0.08435374149659863,0.6607404
0.014754256965944273,0.08435374149659863,0.66060936
0.014754256965944273,0.08498168498168499,0.6603221
0.014802631578947368,0.08498168498168499,0.6599621
0.014802631578947368,0.08540031397174254,0.65985256
0.014851006191950464,0.08540031397174254,0.6598487
0.014851006191950464,0.08550497121925693,0.65984637
0.014851006191950464,0.08581894296180011,0.65979576
0.014851006191950464,0.08602825745682889,0.6596952
0.01489938080495356,0.08602825745682889,0.6596803
0.01489938080495356,0.08613291470434327,0.65960354
0.01489938080495356,0.08634222919937205,0.659573
0.014947755417956657,0.08634222919937205,0.6594463
0.014947755417956657,0.08676085818942962,0.65923786
0.01514125386996904,0.08676085818942962,0.65911895
0.01514125386996904,0.08686551543694401,0.6589895
0.015334752321981424,0.08686551543694401,0.6586397
0.015334752321981424,0.08707482993197278,0.6585003
0.01538312693498452,0.08707482993197278,0.65843445
0.01538312693498452,0.08749345892203035,0.6583855
0.01538312693498452,0.08770277341705913,0.6583777
0.015528250773993809,0.08770277341705913,0.6578959
0.015528250773993809,0.08791208791208792,0.6577037
0.015576625386996903,0.08791208791208792,0.657658
0.015576625386996903,0.08822605965463108,0.65725243
0.015576625386996903,0.08843537414965986,0.6570102
0.015721749226006193,0.08843537414965986,0.6564148
0.015721749226006193,0.08854003139717426,0.6564062
0.01577012383900929,0.08854003139717426,0.65629005
0.01577012383900929,0.0891679748822606,0.6558085
0.015818498452012383,0.0891679748822606,0.6557568
0.015818498452012383,0.08927263212977499,0.65564513
0.015818498452012383,0.08948194662480377,0.65556484
0.01586687306501548,0.08948194662480377,0.655101
0.01586687306501548,0.08969126111983255,0.65509266
0.015915247678018576,0.08969126111983255,0.65499115
0.015915247678018576,0.08979591836734693,0.65496737
0.015963622291021672,0.08979591836734693,0.65493715
0.015963622291021672,0.0902145473574045,0.65462214
0.015963622291021672,0.09052851909994768,0.6544884
0.01601199690402477,0.09052851909994768,0.6544786
0.01601199690402477,0.09063317634746205,0.6543831
0.01620549535603715,0.09063317634746205,0.65418184
0.01620549535603715,0.09084249084249084,0.65410465
0.016253869969040248,0.09084249084249084,0.6539845
0.016253869969040248,0.09105180533751962,0.6539816
0.01635061919504644,0.09105180533751962,0.65391946
0.01635061919504644,0.09147043432757719,0.6537324
0.01644736842105263,0.09147043432757719,0.65369296
0.01644736842105263,0.09167974882260596,0.6535923
0.016544117647058824,0.09167974882260596,0.65349543
0.016544117647058824,0.09178440607012035,0.65346646
0.016640866873065017,0.09178440607012035,0.6533186
0.016640866873065017,0.09199372056514914,0.65323067
0.0168343653250774,0.09199372056514914,0.65286803
0.0168343653250774,0.09209837781266353,0.6527525
0.0168343653250774,0.09230769230769231,0.65273345
0.016882739938080496,0.09230769230769231,0.65260327
0.016882739938080496,0.0924123495552067,0.6523792
0.016882739938080496,0.09262166405023547,0.6522684
0.016979489164086686,0.09262166405023547,0.6521003
0.016979489164086686,0.09304029304029304,0.6518364
0.016979489164086686,0.09314495028780743,0.65163106
0.016979489164086686,0.0933542647828362,0.6515994
0.017027863777089782,0.0933542647828362,0.65159583
0.017027863777089782,0.09398220826792256,0.65129054
0.01707623839009288,0.09398220826792256,0.65128934
0.01707623839009288,0.09419152276295134,0.6511866
0.017124613003095975,0.09419152276295134,0.65112764
0.017124613003095975,0.0946101517530089,0.6510708
0.017124613003095975,0.09471480900052329,0.6509809
0.017124613003095975,0.09513343799058084,0.65096027
0.01717298761609907,0.09513343799058084,0.65082353
0.01717298761609907,0.09659863945578231,0.65009534
0.017366486068111454,0.09659863945578231,0.6497959
0.017366486068111454,0.0968079539508111,0.64963084
0.017511609907120744,0.0968079539508111,0.64933354
0.017511609907120744,0.09701726844583987,0.64931095
0.01755998452012384,0.09701726844583987,0.64926034
0.01755998452012384,0.09722658294086865,0.64919215
0.017608359133126934,0.09722658294086865,0.6491489
